#iRMS=4.031513163e-05 0
#    lk  ukf_wf5v  uks_wf5v        fh        fse
#
 1635.0  0.002062  0.000000  0.002062  0.000000
 1640.0  0.001308  0.000000  0.001308  0.000000
 1645.0  0.000721  0.000000  0.000721  0.000000
 1650.0  0.000129  0.000000  0.000129  0.000000
 1655.0  0.001650  0.000000  0.001650  0.000000
 1660.0  0.003305  0.000000  0.003305  0.000000
 1665.0  0.005093  0.000000  0.005093  0.000000
 1670.0  0.004683  0.000000  0.004683  0.000000
 1675.0  0.004413  0.000000  0.004413  0.000000
 1680.0  0.003959  0.000000  0.003959  0.000000
 1685.0  0.003988  0.000000  0.003988  0.000000
 1690.0  0.007293  0.000000  0.007293  0.000000
 1695.0  0.006833  0.000000  0.006833  0.000000
 1700.0  0.013473  0.000000  0.013473  0.000000
 1705.0  0.020165  0.000000  0.020165  0.000000
 1710.0  0.026598  0.000000  0.026598  0.000000
 1715.0  0.031218  0.000000  0.031218  0.000000
 1720.0  0.030793  0.000000  0.030793  0.000000
 1725.0  0.035054  0.000000  0.035054  0.000000
 1730.0  0.039160  0.000000  0.039160  0.000000
 1735.0  0.037813  0.000000  0.037813  0.000000
 1740.0  0.043114  0.000000  0.043114  0.000000
 1745.0  0.052198  0.000000  0.052198  0.000000
 1750.0  0.063501  0.000000  0.063501  0.000000
 1755.0  0.073784  0.000000  0.073784  0.000000
 1760.0  0.070752  0.000000  0.070752  0.000000
 1765.0  0.069438  0.000000  0.069438  0.000000
 1770.0  0.084270  0.000000  0.084270  0.000000
 1775.0  0.104520  0.000000  0.104520  0.000000
 1780.0  0.109690  0.000000  0.109690  0.000000
 1785.0  0.105533  0.000000  0.105533  0.000000
 1790.0  0.108915  0.000000  0.108915  0.000000
 1795.0  0.107070  0.000000  0.107070  0.000000
 1800.0  0.115619  0.000000  0.115619  0.000000
 1805.0  0.102064  0.000000  0.102064  0.000000
 1810.0  0.104677  0.000000  0.104677  0.000000
 1815.0  0.116443  0.000000  0.116443  0.000000
 1820.0  0.117580  0.000000  0.117580  0.000000
 1825.0  0.125514  0.000000  0.125514  0.000000
 1830.0  0.128547  0.000000  0.128547  0.000000
 1835.0  0.120130  0.000000  0.120130  0.000000
 1840.0  0.099231  0.000000  0.099231  0.000000
 1845.0  0.081585  0.000000  0.081585  0.000000
 1850.0  0.079463  0.000000  0.079463  0.000000
 1855.0  0.097640  0.000000  0.097640  0.000000
 1860.0  0.109949  0.000000  0.109949  0.000000
 1865.0  0.119585  0.000000  0.119585  0.000000
 1870.0  0.133288  0.000000  0.133288  0.000000
 1875.0  0.133670  0.000000  0.133670  0.000000
 1880.0  0.144082  0.000000  0.144082  0.000000
 1885.0  0.147677  0.000000  0.147677  0.000000
 1890.0  0.139935  0.000000  0.139935  0.000000
 1895.0  0.133690  0.000000  0.133690  0.000000
 1900.0  0.127989  0.000000  0.127989  0.000000
 1905.0  0.133968  0.000000  0.133968  0.000000
 1910.0  0.142612  0.000000  0.142612  0.000000
 1915.0  0.154350  0.000000  0.154350  0.000000
 1920.0  0.155658  0.000000  0.155658  0.000000
 1925.0  0.138397  0.000000  0.138397  0.000000
 1930.0  0.100566  0.000000  0.100566  0.000000
 1935.0  0.096943  0.000000  0.096943  0.000000
 1940.0  0.148169  0.000000  0.148169  0.000000
 1945.0  0.185213  0.000000  0.185213  0.000000
 1950.0  0.183559  0.000000  0.183559  0.000000
 1955.0  0.159956  0.000000  0.159956  0.000000
 1960.0  0.167002  0.000000  0.167002  0.000000
 1965.0  0.173065  0.000000  0.173065  0.000000
 1970.0  0.172882  0.000000  0.172882  0.000000
 1975.0  0.190741  0.000000  0.190741  0.000000
 1980.0  0.166393  0.000000  0.166393  0.000000
 1985.0  0.158380  0.000000  0.158380  0.000000
 1990.0  0.145467  0.000000  0.145467  0.000000
 1995.0  0.125976  0.000000  0.125976  0.000000
 2000.0  0.121498  0.000000  0.121498  0.000000
 2005.0  0.158699  0.000000  0.158699  0.000000
 2010.0  0.155724  0.000000  0.155724  0.000000
 2015.0  0.161793  0.000000  0.161793  0.000000
 2020.0  0.165154  0.000000  0.165154  0.000000
 2025.0  0.169128  0.000000  0.169128  0.000000
 2030.0  0.173882  0.000000  0.173882  0.000000
 2035.0  0.172225  0.000000  0.172225  0.000000
 2040.0  0.183948  0.000000  0.183948  0.000000
 2045.0  0.195727  0.000000  0.195727  0.000000
 2050.0  0.220110  0.000000  0.220110  0.000000
 2055.0  0.222203  0.000000  0.222203  0.000000
 2060.0  0.205960  0.000000  0.205960  0.000000
 2065.0  0.211849  0.000000  0.211849  0.000000
 2070.0  0.197372  0.000000  0.197372  0.000000
 2075.0  0.210773  0.000000  0.210773  0.000000
 2080.0  0.245565  0.000000  0.245565  0.000000
 2085.0  0.273278  0.000000  0.273278  0.000000
 2090.0  0.259609  0.000000  0.259609  0.000000
 2095.0  0.225616  0.000000  0.225616  0.000000
 2100.0  0.217125  0.000000  0.217125  0.000000
 2105.0  0.229304  0.000000  0.229304  0.000000
 2110.0  0.227303  0.000000  0.227303  0.000000
 2115.0  0.225826  0.000000  0.225826  0.000000
 2120.0  0.241999  0.000000  0.241999  0.000000
 2125.0  0.255474  0.000000  0.255474  0.000000
 2130.0  0.261674  0.000000  0.261674  0.000000
 2135.0  0.230617  0.000000  0.230617  0.000000
 2140.0  0.226352  0.000000  0.226352  0.000000
 2145.0  0.248335  0.000000  0.248335  0.000000
 2150.0  0.246989  0.000000  0.246989  0.000000
 2155.0  0.252625  0.000000  0.252625  0.000000
 2160.0  0.269217  0.000000  0.269217  0.000000
 2165.0  0.232858  0.000000  0.232858  0.000000
 2170.0  0.200038  0.000000  0.200038  0.000000
 2175.0  0.211613  0.000000  0.211613  0.000000
 2180.0  0.207311  0.000000  0.207311  0.000000
 2185.0  0.229359  0.000000  0.229359  0.000000
 2190.0  0.258531  0.000000  0.258531  0.000000
 2195.0  0.262641  0.000000  0.262641  0.000000
 2200.0  0.264112  0.000000  0.264112  0.000000
 2205.0  0.267018  0.000000  0.267018  0.000000
 2210.0  0.267822  0.000000  0.267822  0.000000
 2215.0  0.229503  0.000000  0.229503  0.000000
 2220.0  0.228892  0.000000  0.228892  0.000000
 2225.0  0.212049  0.000000  0.212049  0.000000
 2230.0  0.225332  0.000000  0.225332  0.000000
 2235.0  0.249005  0.000000  0.249005  0.000000
 2240.0  0.293472  0.000000  0.293472  0.000000
 2245.0  0.277648  0.000000  0.277648  0.000000
 2250.0  0.241421  0.000000  0.241421  0.000000
 2255.0  0.246126  0.000000  0.246126  0.000000
 2260.0  0.248381  0.000000  0.248381  0.000000
 2265.0  0.228078  0.000000  0.228078  0.000000
 2270.0  0.216883  0.000000  0.216883  0.000000
 2275.0  0.220231  0.000000  0.220231  0.000000
 2280.0  0.220131  0.000000  0.220131  0.000000
 2285.0  0.217178  0.000000  0.217178  0.000000
 2290.0  0.240128  0.000000  0.240128  0.000000
 2295.0  0.247741  0.000000  0.247741  0.000000
 2300.0  0.249121  0.000000  0.249121  0.000000
 2305.0  0.213004  0.000000  0.213004  0.000000
 2310.0  0.219620  0.000000  0.219620  0.000000
 2315.0  0.242211  0.000000  0.242211  0.000000
 2320.0  0.241390  0.000000  0.241390  0.000000
 2325.0  0.223174  0.000000  0.223174  0.000000
 2330.0  0.226018  0.000000  0.226018  0.000000
 2335.0  0.214319  0.000000  0.214319  0.000000
 2340.0  0.207227  0.000000  0.207227  0.000000
 2345.0  0.177476  0.000000  0.177476  0.000000
 2350.0  0.153699  0.000000  0.153699  0.000000
 2355.0  0.162062  0.000000  0.162062  0.000000
 2360.0  0.196049  0.000000  0.196049  0.000000
 2365.0  0.211723  0.000000  0.211723  0.000000
 2370.0  0.186104  0.000000  0.186104  0.000000
 2375.0  0.204096  0.000000  0.204096  0.000000
 2380.0  0.201997  0.000000  0.201997  0.000000
 2385.0  0.163890  0.000000  0.163890  0.000000
 2390.0  0.146088  0.000000  0.146088  0.000000
 2395.0  0.166222  0.000000  0.166222  0.000000
 2400.0  0.165175  0.000000  0.165175  0.000000
 2405.0  0.147066  0.000000  0.147066  0.000000
 2410.0  0.139010  0.000000  0.139010  0.000000
 2415.0  0.122271  0.000000  0.122271  0.000000
 2420.0  0.159909  0.000000  0.159909  0.000000
 2425.0  0.220658  0.000000  0.220658  0.000000
 2430.0  0.249321  0.000000  0.249321  0.000000
 2435.0  0.249031  0.000000  0.249031  0.000000
 2440.0  0.242686  0.000000  0.242686  0.000000
 2445.0  0.249199  0.000000  0.249199  0.000000
 2450.0  0.253475  0.000000  0.253475  0.000000
 2455.0  0.224227  0.000000  0.224227  0.000000
 2460.0  0.211453  0.000000  0.211453  0.000000
 2465.0  0.237325  0.000000  0.237325  0.000000
 2470.0  0.229275  0.000000  0.229275  0.000000
 2475.0  0.214304  0.000000  0.214304  0.000000
 2480.0  0.210716  0.000000  0.210716  0.000000
 2485.0  0.222585  0.000000  0.222585  0.000000
 2490.0  0.208135  0.000000  0.208135  0.000000
 2495.0  0.189588  0.000000  0.189588  0.000000
 2500.0  0.213226  0.000000  0.213226  0.000000
 2505.0  0.241907  0.000000  0.241907  0.000000
 2510.0  0.217977  0.000000  0.217977  0.000000
 2515.0  0.208921  0.000000  0.208921  0.000000
 2520.0  0.184377  0.000000  0.184377  0.000000
 2525.0  0.156371  0.000000  0.156371  0.000000
 2530.0  0.166571  0.000000  0.166571  0.000000
 2535.0  0.165092  0.000000  0.165092  0.000000
 2540.0  0.176618  0.000000  0.176618  0.000000
 2545.0  0.185265  0.000000  0.185265  0.000000
 2550.0  0.179832  0.000000  0.179832  0.000000
 2555.0  0.203152  0.000000  0.203152  0.000000
 2560.0  0.222137  0.000000  0.222137  0.000000
 2565.0  0.231991  0.000000  0.231991  0.000000
 2570.0  0.261677  0.000000  0.261677  0.000000
 2575.0  0.289213  0.000000  0.289213  0.000000
 2580.0  0.283062  0.000000  0.283062  0.000000
 2585.0  0.274223  0.000000  0.274223  0.000000
 2590.0  0.270498  0.000000  0.270498  0.000000
 2595.0  0.289499  0.000000  0.289499  0.000000
 2600.0  0.257424  0.000000  0.257424  0.000000
 2605.0  0.219532  0.000000  0.219532  0.000000
 2610.0  0.222364  0.000000  0.222364  0.000000
 2615.0  0.210825  0.000000  0.210825  0.000000
 2620.0  0.236063  0.000000  0.236063  0.000000
 2625.0  0.273106  0.000000  0.273106  0.000000
 2630.0  0.256697  0.000000  0.256697  0.000000
 2635.0  0.259844  0.000000  0.259844  0.000000
 2640.0  0.341871  0.000000  0.341871  0.000000
 2645.0  0.410520  0.000000  0.410520  0.000000
 2650.0  0.435537  0.000000  0.435537  0.000000
 2655.0  0.441651  0.000000  0.441651  0.000000
 2660.0  0.447268  0.000000  0.447268  0.000000
 2665.0  0.427348  0.000000  0.427348  0.000000
 2670.0  0.403990  0.000000  0.403990  0.000000
 2675.0  0.390473  0.000000  0.390473  0.000000
 2680.0  0.434890  0.000000  0.434890  0.000000
 2685.0  0.448929  0.000000  0.448929  0.000000
 2690.0  0.440903  0.000000  0.440903  0.000000
 2695.0  0.397875  0.000000  0.397875  0.000000
 2700.0  0.387452  0.000000  0.387452  0.000000
 2705.0  0.397458  0.000000  0.397458  0.000000
 2710.0  0.404061  0.000000  0.404061  0.000000
 2715.0  0.376313  0.000000  0.376313  0.000000
 2720.0  0.377295  0.000000  0.377295  0.000000
 2725.0  0.365082  0.000000  0.365082  0.000000
 2730.0  0.393303  0.000000  0.393303  0.000000
 2735.0  0.420689  0.000000  0.420689  0.000000
 2740.0  0.375888  0.000000  0.375888  0.000000
 2745.0  0.293731  0.000000  0.293731  0.000000
 2750.0  0.262085  0.000000  0.262085  0.000000
 2755.0  0.280875  0.000000  0.280875  0.000000
 2760.0  0.282987  0.000000  0.282987  0.000000
 2765.0  0.327029  0.000000  0.327029  0.000000
 2770.0  0.346511  0.000000  0.346511  0.000000
 2775.0  0.366949  0.000000  0.366949  0.000000
 2780.0  0.378748  0.000000  0.378748  0.000000
 2785.0  0.356053  0.000000  0.356053  0.000000
 2790.0  0.331771  0.000000  0.331771  0.000000
 2795.0  0.239253  0.000000  0.239253  0.000000
 2800.0  0.130613  0.000000  0.130613  0.000000
 2805.0  0.103486  0.000000  0.103486  0.000000
 2810.0  0.167497  0.000000  0.167497  0.000000
 2815.0  0.292417  0.000000  0.292417  0.000000
 2820.0  0.406158  0.000000  0.406158  0.000000
 2825.0  0.481317  0.000000  0.481317  0.000000
 2830.0  0.476623  0.000000  0.476623  0.000000
 2835.0  0.464466  0.000000  0.464466  0.000000
 2840.0  0.455417  0.000000  0.455417  0.000000
 2845.0  0.441778  0.000000  0.441778  0.000000
 2850.0  0.426822  0.000000  0.426822  0.000000
 2855.0  0.382612  0.000000  0.382612  0.000000
 2860.0  0.396329  0.000000  0.396329  0.000000
 2865.0  0.451765  0.000000  0.451765  0.000000
 2870.0  0.466470  0.000000  0.466470  0.000000
 2875.0  0.450756  0.000000  0.450756  0.000000
 2880.0  0.482865  0.000000  0.482865  0.000000
 2885.0  0.473273  0.000000  0.473273  0.000000
 2890.0  0.448650  0.000000  0.448650  0.000000
 2895.0  0.482308  0.000000  0.482308  0.000000
 2900.0  0.487353  0.000000  0.487353  0.000000
 2905.0  0.480962  0.000000  0.480962  0.000000
 2910.0  0.523744  0.000000  0.523744  0.000000
 2915.0  0.529762  0.000000  0.529762  0.000000
 2920.0  0.539807  0.000000  0.539807  0.000000
 2925.0  0.504619  0.000000  0.504619  0.000000
 2930.0  0.481749  0.000000  0.481749  0.000000
 2935.0  0.506623  0.000000  0.506623  0.000000
 2940.0  0.490546  0.000000  0.490546  0.000000
 2945.0  0.529389  0.000000  0.529389  0.000000
 2950.0  0.541192  0.000000  0.541192  0.000000
 2955.0  0.508656  0.000000  0.508656  0.000000
 2960.0  0.545498  0.000000  0.545498  0.000000
 2965.0  0.580471  0.000000  0.580471  0.000000
 2970.0  0.559260  0.000000  0.559260  0.000000
 2975.0  0.569161  0.000000  0.569161  0.000000
 2980.0  0.553521  0.000000  0.553521  0.000000
 2985.0  0.541834  0.000000  0.541834  0.000000
 2990.0  0.537080  0.000000  0.537080  0.000000
 2995.0  0.568898  0.000000  0.568898  0.000000
 3000.0  0.570764  0.000000  0.570764  0.000000
 3005.0  0.518654  0.000000  0.518654  0.000000
 3010.0  0.553070  0.000000  0.553070  0.000000
 3015.0  0.558363  0.000000  0.558363  0.000000
 3020.0  0.536711  0.000000  0.536711  0.000000
 3025.0  0.513377  0.000000  0.513377  0.000000
 3030.0  0.543219  0.000000  0.543219  0.000000
 3035.0  0.545255  0.000000  0.545255  0.000000
 3040.0  0.526695  0.000000  0.526695  0.000000
 3045.0  0.518156  0.000000  0.518156  0.000000
 3050.0  0.532793  0.000000  0.532793  0.000000
 3055.0  0.549730  0.000000  0.549730  0.000000
 3060.0  0.560882  0.000000  0.560882  0.000000
 3065.0  0.536653  0.000000  0.536653  0.000000
 3070.0  0.543488  0.000000  0.543488  0.000000
 3075.0  0.535516  0.000000  0.535516  0.000000
 3080.0  0.561650  0.000000  0.561650  0.000000
 3085.0  0.596122  0.000000  0.596122  0.000000
 3090.0  0.581026  0.000000  0.581026  0.000000
 3095.0  0.529006  0.000000  0.529006  0.000000
 3100.0  0.502766  0.000000  0.502766  0.000000
 3105.0  0.507750  0.000000  0.507750  0.000000
 3110.0  0.558864  0.000000  0.558864  0.000000
 3115.0  0.581061  0.000000  0.581061  0.000000
 3120.0  0.561329  0.000000  0.561329  0.000000
 3125.0  0.557401  0.000000  0.557401  0.000000
 3130.0  0.556100  0.000000  0.556100  0.000000
 3135.0  0.565660  0.000000  0.565660  0.000000
 3140.0  0.598073  0.000000  0.598073  0.000000
 3145.0  0.590608  0.000000  0.590608  0.000000
 3150.0  0.561044  0.000000  0.561044  0.000000
 3155.0  0.567107  0.000000  0.567107  0.000000
 3160.0  0.593092  0.038008  0.593092  0.000000
 3165.0  0.599733  0.055347  0.599733  0.000000
 3170.0  0.600678  0.069374  0.600678  0.000000
 3175.0  0.603763  0.064827  0.603763  0.000000
 3180.0  0.582952  0.080269  0.582952  0.000000
 3185.0  0.572806  0.086419  0.572806  0.000000
 3190.0  0.594757  0.062940  0.594757  0.000000
 3195.0  0.594491  0.072667  0.594491  0.000000
 3200.0  0.662738  0.000000  0.662738  0.000000
 3205.0  0.655942  0.000000  0.655942  0.000000
 3210.0  0.637716  0.000000  0.637716  0.000000
 3215.0  0.612800  0.000000  0.612800  0.000000
 3220.0  0.592222  0.000000  0.592222  0.000000
 3225.0  0.585486  0.000000  0.585486  0.000000
 3230.0  0.589707  0.000000  0.589707  0.000000
 3235.0  0.600480  0.000000  0.600480  0.000000
 3240.0  0.619693  0.000000  0.619693  0.000000
 3245.0  0.648386  0.000000  0.648386  0.000000
 3250.0  0.677899  0.000000  0.677899  0.000000
 3255.0  0.698141  0.000000  0.698141  0.000000
 3260.0  0.703015  0.000000  0.703015  0.000000
 3265.0  0.691986  0.000000  0.691986  0.000000
 3270.0  0.682778  0.000000  0.682778  0.000000
 3275.0  0.692015  0.000000  0.692015  0.000000
 3280.0  0.713650  0.000000  0.713650  0.000000
 3285.0  0.736649  0.000000  0.736649  0.000000
 3290.0  0.752701  0.000000  0.752701  0.000000
 3295.0  0.756392  0.000000  0.756392  0.000000
 3300.0  0.751167  0.000000  0.751167  0.000000
 3305.0  0.742268  0.000000  0.742268  0.000000
 3310.0  0.733259  0.000000  0.733259  0.000000
 3315.0  0.726471  0.000000  0.726471  0.000000
 3320.0  0.720979  0.000000  0.720979  0.000000
 3325.0  0.715855  0.000000  0.715855  0.000000
 3330.0  0.713419  0.000000  0.713419  0.000000
 3335.0  0.715745  0.000000  0.715745  0.000000
 3340.0  0.720682  0.000000  0.720682  0.000000
 3345.0  0.724808  0.000000  0.724808  0.000000
 3350.0  0.723848  0.000000  0.723848  0.000000
 3355.0  0.715311  0.000000  0.715311  0.000000
 3360.0  0.704710  0.000000  0.704710  0.000000
 3365.0  0.698900  0.000000  0.698900  0.000000
 3370.0  0.702114  0.000000  0.702114  0.000000
 3375.0  0.715493  0.000000  0.715493  0.000000
 3380.0  0.730429  0.000000  0.730429  0.000000
 3385.0  0.737844  0.000000  0.737844  0.000000
 3390.0  0.736537  0.000000  0.736537  0.000000
 3395.0  0.728426  0.000000  0.728426  0.000000
 3400.0  0.720050  0.000000  0.720050  0.000000
 3405.0  0.717467  0.000000  0.717467  0.000000
 3410.0  0.720206  0.000000  0.720206  0.000000
 3415.0  0.725479  0.000000  0.725479  0.000000
 3420.0  0.727763  0.000000  0.727763  0.000000
 3425.0  0.722385  0.000000  0.722385  0.000000
 3430.0  0.710814  0.000000  0.710814  0.000000
 3435.0  0.697231  0.000000  0.697231  0.000000
 3440.0  0.690512  0.000000  0.690512  0.000000
 3445.0  0.697242  0.000000  0.697242  0.000000
 3450.0  0.710136  0.000000  0.710136  0.000000
 3455.0  0.719738  0.000000  0.719738  0.000000
 3460.0  0.721776  0.000000  0.721776  0.000000
 3465.0  0.714986  0.000000  0.714986  0.000000
 3470.0  0.704954  0.000000  0.704954  0.000000
 3475.0  0.698083  0.000000  0.698083  0.000000
 3480.0  0.697204  0.000000  0.697204  0.000000
 3485.0  0.703735  0.000000  0.703735  0.000000
 3490.0  0.717033  0.000000  0.717033  0.000000
 3495.0  0.734480  0.000000  0.734480  0.000000
 3500.0  0.747612  0.000000  0.747612  0.000000
 3505.0  0.748997  0.000000  0.748997  0.000000
 3510.0  0.781551  0.033216  0.781551  0.000000
 3515.0  0.771053  0.033971  0.771053  0.000000
 3520.0  0.766869  0.033158  0.766869  0.000000
 3525.0  0.770538  0.029275  0.770538  0.000000
 3530.0  0.788552  0.024529  0.788552  0.000000
 3535.0  0.812351  0.024128  0.812351  0.000000
 3540.0  0.825816  0.022994  0.825816  0.000000
 3545.0  0.842279  0.028400  0.842279  0.000000
 3550.0  0.835919  0.029872  0.835919  0.000000
 3555.0  0.815267  0.031311  0.815267  0.000000
 3560.0  0.797229  0.040880  0.797229  0.000000
 3565.0  0.764033  0.038546  0.764033  0.000000
 3570.0  0.741669  0.038490  0.741669  0.000000
 3575.0  0.748998  0.051622  0.748998  0.000000
 3580.0  0.741392  0.033392  0.741392  0.000000
 3585.0  0.744930  0.012714  0.744930  0.000000
 3590.0  0.788188  0.033783  0.788188  0.000000
 3595.0  0.822183  0.056691  0.822183  0.000000
 3600.0  0.810850  0.054217  0.810850  0.000000
 3605.0  0.785994  0.047339  0.785994  0.000000
 3610.0  0.801662  0.010853  0.801662  0.000000
 3615.0  0.800946  0.010984  0.800946  0.000000
 3620.0  0.818149  0.011977  0.818149  0.000000
 3625.0  0.841253  0.008941  0.841253  0.000000
 3630.0  0.834220  0.002930  0.834220  0.000000
 3635.0  0.842363  0.014008  0.842363  0.000000
 3640.0  0.844903  0.007818  0.844903  0.000000
 3645.0  0.843046  0.007741  0.843046  0.000000
 3650.0  0.874220  0.017157  0.874220  0.000000
 3655.0  0.907612  0.009995  0.907612  0.000000
 3660.0  0.917853  0.001933  0.917853  0.000000
 3665.0  0.914509  0.001953  0.914509  0.000000
 3670.0  0.898458  0.009157  0.898458  0.000000
 3675.0  0.885157  0.009572  0.885157  0.000000
 3680.0  0.872480  0.004598  0.872480  0.000000
 3685.0  0.881965  0.005553  0.881965  0.000000
 3690.0  0.911643  0.010362  0.911643  0.000000
 3695.0  0.913872  0.013822  0.913872  0.000000
 3700.0  0.890788  0.024792  0.890788  0.000000
 3705.0  0.868077  0.013396  0.868077  0.000000
 3710.0  0.885650  0.005027  0.885650  0.000000
 3715.0  0.915369  0.003251  0.915369  0.000000
 3720.0  0.896309  0.002568  0.896309  0.000000
 3725.0  0.899085  0.003599  0.899085  0.000000
 3730.0  0.877468  0.004257  0.877468  0.000000
 3735.0  0.844542  0.003288  0.844542  0.000000
 3740.0  0.879813  0.008726  0.879813  0.000000
 3745.0  0.860164  0.000846  0.860164  0.000000
 3750.0  0.851832  0.009052  0.851832  0.000000
 3755.0  0.921603  0.000564  0.921603  0.000000
 3760.0  0.965337  0.016671  0.965337  0.000000
 3765.0  0.934377  0.008363  0.934377  0.000000
 3770.0  0.911748  0.002674  0.911748  0.000000
 3775.0  0.998549  0.010907  0.998549  0.000000
 3780.0  1.096184  0.020915  1.096184  0.000000
 3785.0  1.087206  0.009091  1.087206  0.000000
 3790.0  1.010320  0.011423  1.010320  0.000000
 3795.0  0.932279  0.021334  0.932279  0.000000
 3800.0  0.954186  0.021967  0.954186  0.000000
 3805.0  1.060609  0.025547  1.060609  0.000000
 3810.0  1.101424  0.017268  1.101424  0.000000
 3815.0  1.073042  0.008082  1.073042  0.000000
